0X00111705 	 741  	 0X00060000 	 0X00000006 	 2 
0X00112406 	 1492 	 0X01000100 	 0X00000000 	 3 
0X00112406 	 1491 	 0X01000100 	 0X00000000 	 3 
0X00112406 	 1490 	 0X01000100 	 0X00000000 	 3 
0X00112406 	 1489 	 0X00000100 	 0X00000000 	 3 
0X00112407 	 1534 	 0X03000000 	 0X00000300 	 3 
0X00112407 	 1535 	 0X03000000 	 0X00000300 	 3 
0X00112407 	 1536 	 0X03000000 	 0X00000300 	 3 
0X00112407 	 1537 	 0X00000000 	 0X03000300 	 3 
0X00112407 	 1538 	 0X00000000 	 0X03000300 	 3 
0X00112407 	 1539 	 0X00000000 	 0X03000300 	 3 
0X00112407 	 1540 	 0X00000000 	 0X03000000 	 3 
0X00112407 	 1527 	 0X00000000 	 0X03000000 	 3 
0X00112407 	 1526 	 0X00000000 	 0X03000300 	 3 
0X00112407 	 1525 	 0X00000000 	 0X03000300 	 3 
0X00112407 	 1524 	 0X00000000 	 0X03000300 	 3 
0X00112407 	 1523 	 0X03000000 	 0X00000300 	 3 
0X00112407 	 1522 	 0X03000000 	 0X00000300 	 3 
0X00112408 	 1528 	 0X00000300 	 0X00000000 	 3 
0X00112408 	 1529 	 0X03000300 	 0X00000000 	 3 
0X00112408 	 1530 	 0X03000300 	 0X00000000 	 3 
0X00112408 	 1531 	 0X03000300 	 0X00000000 	 3 
0X00112408 	 1532 	 0X03000000 	 0X00000300 	 3 
0X00112408 	 1533 	 0X03000000 	 0X00000300 	 3 
0X00112408 	 1521 	 0X03000000 	 0X00000300 	 3 
0X00112408 	 1520 	 0X03000000 	 0X00000300 	 3 
0X00112408 	 1519 	 0X03000000 	 0X00000300 	 3 
0X00112408 	 1518 	 0X03000300 	 0X00000000 	 3 
0X00112408 	 1517 	 0X03000300 	 0X00000000 	 3 
0X00112408 	 1516 	 0X03000300 	 0X00000000 	 3 
0X00112408 	 1515 	 0X00000300 	 0X00000000 	 3 
0X00112409 	 1586 	 0X04000000 	 0X00000400 	 3 
0X00112409 	 1587 	 0X04000000 	 0X00000400 	 3 
0X00112409 	 1588 	 0X04000000 	 0X00000400 	 3 
0X00112409 	 1589 	 0X00000000 	 0X04000400 	 3 
0X00112409 	 1590 	 0X00000000 	 0X04000400 	 3 
0X00112409 	 1591 	 0X00000000 	 0X04000400 	 3 
0X00112409 	 1592 	 0X00000000 	 0X04000000 	 3 
0X00112409 	 1579 	 0X00000000 	 0X06000000 	 3 
0X00112409 	 1578 	 0X00000000 	 0X06000600 	 3 
0X00112409 	 1577 	 0X00000000 	 0X06000600 	 3 
0X00112409 	 1576 	 0X00000000 	 0X06000600 	 3 
0X00112409 	 1575 	 0X06000000 	 0X00000600 	 3 
0X00112409 	 1574 	 0X06000000 	 0X00000600 	 3 
0X00112410 	 1580 	 0X00000400 	 0X00000000 	 3 
0X00112410 	 1581 	 0X04000400 	 0X00000000 	 3 
0X00112410 	 1582 	 0X04000400 	 0X00000000 	 3 
0X00112410 	 1583 	 0X04000400 	 0X00000000 	 3 
0X00112410 	 1584 	 0X04000000 	 0X00000400 	 3 
0X00112410 	 1585 	 0X04000000 	 0X00000400 	 3 
0X00112410 	 1573 	 0X06000000 	 0X00000600 	 3 
0X00112410 	 1572 	 0X06000000 	 0X00000600 	 3 
0X00112410 	 1571 	 0X06000000 	 0X00000600 	 3 
0X00112410 	 1570 	 0X06000600 	 0X00000000 	 3 
0X00112410 	 1569 	 0X06000600 	 0X00000000 	 3 
0X00112410 	 1568 	 0X06000600 	 0X00000000 	 3 
0X00112410 	 1567 	 0X00000600 	 0X00000000 	 3 
0X00112411 	 1638 	 0X18000000 	 0X00001800 	 3 
0X00112411 	 1639 	 0X18000000 	 0X00001800 	 3 
0X00112411 	 1640 	 0X18000000 	 0X00001800 	 3 
0X00112411 	 1641 	 0X00000000 	 0X18001800 	 3 
0X00112411 	 1642 	 0X00000000 	 0X18001800 	 3 
0X00112411 	 1643 	 0X00000000 	 0X18001800 	 3 
0X00112411 	 1644 	 0X00000000 	 0X18000000 	 3 
0X00112411 	 1631 	 0X00000000 	 0X08000000 	 3 
0X00112411 	 1630 	 0X00000000 	 0X08000800 	 3 
0X00112411 	 1629 	 0X00000000 	 0X08000800 	 3 
0X00112411 	 1628 	 0X00000000 	 0X08000800 	 3 
0X00112411 	 1627 	 0X08000000 	 0X00000800 	 3 
0X00112411 	 1626 	 0X08000000 	 0X00000800 	 3 
0X00112412 	 1632 	 0X00001800 	 0X00000000 	 3 
0X00112412 	 1633 	 0X18001800 	 0X00000000 	 3 
0X00112412 	 1634 	 0X18001800 	 0X00000000 	 3 
0X00112412 	 1635 	 0X18001800 	 0X00000000 	 3 
0X00112412 	 1636 	 0X18000000 	 0X00001800 	 3 
0X00112412 	 1637 	 0X18000000 	 0X00001800 	 3 
0X00112412 	 1625 	 0X08000000 	 0X00000800 	 3 
0X00112412 	 1624 	 0X08000000 	 0X00000800 	 3 
0X00112412 	 1623 	 0X08000000 	 0X00000800 	 3 
0X00112412 	 1622 	 0X08000800 	 0X00000000 	 3 
0X00112412 	 1621 	 0X08000800 	 0X00000000 	 3 
0X00112412 	 1620 	 0X08000800 	 0X00000000 	 3 
0X00112412 	 1619 	 0X00000800 	 0X00000000 	 3 
0X00112414 	 1690 	 0X30000000 	 0X00003000 	 3 
0X00112414 	 1691 	 0X30000000 	 0X00003000 	 3 
0X00112414 	 1692 	 0X30000000 	 0X00003000 	 3 
0X00112414 	 1693 	 0X00000000 	 0X30003000 	 3 
0X00112414 	 1694 	 0X00000000 	 0X30003000 	 3 
0X00112414 	 1695 	 0X00000000 	 0X30003000 	 3 
0X00112414 	 1696 	 0X00000000 	 0X30000000 	 3 
0X00112414 	 1683 	 0X00000000 	 0X30000000 	 3 
0X00112414 	 1682 	 0X00000000 	 0X30003000 	 3 
0X00112414 	 1681 	 0X00000000 	 0X30003000 	 3 
0X00112414 	 1680 	 0X00000000 	 0X30003000 	 3 
0X00112414 	 1679 	 0X30000000 	 0X00003000 	 3 
0X00112414 	 1678 	 0X30000000 	 0X00003000 	 3 
0X00112415 	 1684 	 0X00003000 	 0X00000000 	 3 
0X00112415 	 1685 	 0X30003000 	 0X00000000 	 3 
0X00112415 	 1686 	 0X30003000 	 0X00000000 	 3 
0X00112415 	 1687 	 0X30003000 	 0X00000000 	 3 
0X00112415 	 1688 	 0X30000000 	 0X00003000 	 3 
0X00112415 	 1689 	 0X30000000 	 0X00003000 	 3 
0X00112415 	 1677 	 0X30000000 	 0X00003000 	 3 
0X00112415 	 1676 	 0X30000000 	 0X00003000 	 3 
0X00112415 	 1675 	 0X30000000 	 0X00003000 	 3 
0X00112415 	 1674 	 0X30003000 	 0X00000000 	 3 
0X00112415 	 1673 	 0X30003000 	 0X00000000 	 3 
0X00112415 	 1672 	 0X30003000 	 0X00000000 	 3 
0X00112415 	 1671 	 0X00003000 	 0X00000000 	 3 
0X00112416 	 1742 	 0X60000000 	 0X00006000 	 3 
0X00112416 	 1743 	 0X60000000 	 0X00006000 	 3 
0X00112416 	 1744 	 0X60000000 	 0X00006000 	 3 
0X00112416 	 1745 	 0X00000000 	 0X60006000 	 3 
0X00112416 	 1746 	 0X00000000 	 0X60006000 	 3 
0X00112416 	 1747 	 0X00000000 	 0X60006000 	 3 
0X00112416 	 1748 	 0X00000000 	 0X60000000 	 3 
0X00112416 	 1735 	 0X00000000 	 0X60000000 	 3 
0X00112416 	 1734 	 0X00000000 	 0X60006000 	 3 
0X00112416 	 1733 	 0X00000000 	 0X60006000 	 3 
0X00112416 	 1732 	 0X00000000 	 0X60006000 	 3 
0X00112416 	 1731 	 0X60000000 	 0X00006000 	 3 
0X00112416 	 1730 	 0X60000000 	 0X00006000 	 3 
0X00112417 	 1736 	 0X00006000 	 0X00000000 	 3 
0X00112417 	 1737 	 0X60006000 	 0X00000000 	 3 
0X00112417 	 1738 	 0X60006000 	 0X00000000 	 3 
0X00112417 	 1739 	 0X60006000 	 0X00000000 	 3 
0X00112417 	 1740 	 0X60000000 	 0X00006000 	 3 
0X00112417 	 1741 	 0X60000000 	 0X00006000 	 3 
0X00112417 	 1729 	 0X60000000 	 0X00006000 	 3 
0X00112417 	 1728 	 0X60000000 	 0X00006000 	 3 
0X00112417 	 1727 	 0X60000000 	 0X00006000 	 3 
0X00112417 	 1726 	 0X60006000 	 0X00000000 	 3 
0X00112417 	 1725 	 0X60006000 	 0X00000000 	 3 
0X00112417 	 1724 	 0X60006000 	 0X00000000 	 3 
0X00112417 	 1723 	 0X00006000 	 0X00000000 	 3 
0X00112418 	 1794 	 0X80000000 	 0X00008000 	 3 
0X00112418 	 1795 	 0X80000000 	 0X00008000 	 3 
0X00112418 	 1796 	 0X80000000 	 0X00008000 	 3 
0X00112418 	 1797 	 0X00000000 	 0X80008000 	 3 
0X00112418 	 1798 	 0X00000000 	 0X80008000 	 3 
0X00112418 	 1799 	 0X00000000 	 0X80008000 	 3 
0X00112418 	 1800 	 0X00000000 	 0X80000000 	 3 
0X00112418 	 1787 	 0X00000000 	 0Xc0000000 	 3 
0X00112418 	 1786 	 0X00000000 	 0Xc000c000 	 3 
0X00112418 	 1785 	 0X00000000 	 0Xc000c000 	 3 
0X00112418 	 1784 	 0X00000000 	 0Xc000c000 	 3 
0X00112418 	 1783 	 0Xc0000000 	 0X0000c000 	 3 
0X00112418 	 1782 	 0Xc0000000 	 0X0000c000 	 3 
0X00112419 	 1788 	 0X00008000 	 0X00000000 	 3 
0X00112419 	 1789 	 0X80008000 	 0X00000000 	 3 
0X00112419 	 1790 	 0X80008000 	 0X00000000 	 3 
0X00112419 	 1791 	 0X80008000 	 0X00000000 	 3 
0X00112419 	 1792 	 0X80000000 	 0X00008000 	 3 
0X00112419 	 1793 	 0X80000000 	 0X00008000 	 3 
0X00112419 	 1781 	 0Xc0000000 	 0X0000c000 	 3 
0X00112419 	 1780 	 0Xc0000000 	 0X0000c000 	 3 
0X00112419 	 1779 	 0Xc0000000 	 0X0000c000 	 3 
0X00112419 	 1778 	 0Xc000c000 	 0X00000000 	 3 
0X00112419 	 1777 	 0Xc000c000 	 0X00000000 	 3 
0X00112419 	 1776 	 0Xc000c000 	 0X00000000 	 3 
0X00112419 	 1775 	 0X0000c000 	 0X00000000 	 3 
0X00112420 	 1872 	 0X00030000 	 0X00000003 	 3 
0X00112420 	 1873 	 0X00030000 	 0X00000003 	 3 
0X00112420 	 1874 	 0X00030000 	 0X00000003 	 3 
0X00112420 	 1875 	 0X00000000 	 0X00030003 	 3 
0X00112420 	 1876 	 0X00000000 	 0X00030003 	 3 
0X00112420 	 1877 	 0X00000000 	 0X00030003 	 3 
0X00112420 	 1878 	 0X00000000 	 0X00030000 	 3 
0X00112420 	 1865 	 0X00000000 	 0X00030000 	 3 
0X00112420 	 1864 	 0X00000000 	 0X00030003 	 3 
0X00112420 	 1863 	 0X00000000 	 0X00030003 	 3 
0X00112420 	 1862 	 0X00000000 	 0X00030003 	 3 
0X00112420 	 1861 	 0X00030000 	 0X00000003 	 3 
0X00112420 	 1860 	 0X00030000 	 0X00000003 	 3 
0X00112421 	 1866 	 0X00000003 	 0X00000000 	 3 
0X00112421 	 1867 	 0X00030003 	 0X00000000 	 3 
0X00112421 	 1868 	 0X00030003 	 0X00000000 	 3 
0X00112421 	 1869 	 0X00030003 	 0X00000000 	 3 
0X00112421 	 1870 	 0X00030000 	 0X00000003 	 3 
0X00112421 	 1871 	 0X00030000 	 0X00000003 	 3 
0X00112421 	 1833 	 0X00010000 	 0X00000001 	 3 
0X00112421 	 1832 	 0X00010000 	 0X00000001 	 3 
0X00112421 	 1831 	 0X00010000 	 0X00000001 	 3 
0X00112421 	 1830 	 0X00010001 	 0X00000000 	 3 
0X00112421 	 1829 	 0X00010001 	 0X00000000 	 3 
0X00112421 	 1828 	 0X00010001 	 0X00000000 	 3 
0X00112421 	 1827 	 0X00000001 	 0X00000000 	 3 
0X00112445 	 1482 	 0X01800000 	 0X00000180 	 3 
0X00112445 	 1483 	 0X01800000 	 0X00000180 	 3 
0X00112445 	 1484 	 0X01800000 	 0X00000180 	 3 
0X00112445 	 1485 	 0X00000000 	 0X01800180 	 3 
0X00112445 	 1486 	 0X00000000 	 0X01800180 	 3 
0X00112445 	 1487 	 0X00000000 	 0X01800180 	 3 
0X00112445 	 1488 	 0X00000000 	 0X01800000 	 3 
0X00112445 	 1475 	 0X00000000 	 0X01800000 	 3 
0X00112445 	 1474 	 0X00000000 	 0X01800180 	 3 
0X00112445 	 1473 	 0X00000000 	 0X01800180 	 3 
0X00112445 	 1472 	 0X00000000 	 0X01800180 	 3 
0X00112445 	 1471 	 0X01800000 	 0X00000180 	 3 
0X00112445 	 1470 	 0X01800000 	 0X00000180 	 3 
0X00112446 	 1476 	 0X00000180 	 0X00000000 	 3 
0X00112446 	 1477 	 0X01800180 	 0X00000000 	 3 
0X00112446 	 1478 	 0X01800180 	 0X00000000 	 3 
0X00112446 	 1479 	 0X01800180 	 0X00000000 	 3 
0X00112446 	 1480 	 0X01800000 	 0X00000180 	 3 
0X00112446 	 1481 	 0X01800000 	 0X00000180 	 3 
0X00112446 	 1469 	 0X01800000 	 0X00000180 	 3 
0X00112446 	 1468 	 0X01800000 	 0X00000180 	 3 
0X00112446 	 1467 	 0X01800000 	 0X00000180 	 3 
0X00112446 	 1466 	 0X01800180 	 0X00000000 	 3 
0X00112446 	 1465 	 0X01800180 	 0X00000000 	 3 
0X00112446 	 1464 	 0X01800180 	 0X00000000 	 3 
0X00112446 	 1463 	 0X00000180 	 0X00000000 	 3 
0X00112447 	 1560 	 0X06000000 	 0X00000600 	 3 
0X00112447 	 1561 	 0X06000000 	 0X00000600 	 3 
0X00112447 	 1562 	 0X06000000 	 0X00000600 	 3 
0X00112447 	 1563 	 0X00000000 	 0X06000600 	 3 
0X00112447 	 1564 	 0X00000000 	 0X06000600 	 3 
0X00112447 	 1565 	 0X00000000 	 0X06000600 	 3 
0X00112447 	 1566 	 0X00000000 	 0X06000000 	 3 
0X00112447 	 1553 	 0X00000000 	 0X02000000 	 3 
0X00112447 	 1552 	 0X00000000 	 0X02000200 	 3 
0X00112447 	 1551 	 0X00000000 	 0X02000200 	 3 
0X00112447 	 1550 	 0X00000000 	 0X02000200 	 3 
0X00112447 	 1549 	 0X02000000 	 0X00000200 	 3 
0X00112447 	 1548 	 0X02000000 	 0X00000200 	 3 
0X00112448 	 1554 	 0X00000600 	 0X00000000 	 3 
0X00112448 	 1555 	 0X06000600 	 0X00000000 	 3 
0X00112448 	 1556 	 0X06000600 	 0X00000000 	 3 
0X00112448 	 1557 	 0X06000600 	 0X00000000 	 3 
0X00112448 	 1558 	 0X06000000 	 0X00000600 	 3 
0X00112448 	 1559 	 0X06000000 	 0X00000600 	 3 
0X00112448 	 1547 	 0X02000000 	 0X00000200 	 3 
0X00112448 	 1546 	 0X02000000 	 0X00000200 	 3 
0X00112448 	 1545 	 0X02000000 	 0X00000200 	 3 
0X00112448 	 1544 	 0X02000200 	 0X00000000 	 3 
0X00112448 	 1543 	 0X02000200 	 0X00000000 	 3 
0X00112448 	 1542 	 0X02000200 	 0X00000000 	 3 
0X00112448 	 1541 	 0X00000200 	 0X00000000 	 3 
0X00112449 	 1612 	 0X0c000000 	 0X00000c00 	 3 
0X00112449 	 1613 	 0X0c000000 	 0X00000c00 	 3 
0X00112449 	 1614 	 0X0c000000 	 0X00000c00 	 3 
0X00112449 	 1615 	 0X00000000 	 0X0c000c00 	 3 
0X00112449 	 1616 	 0X00000000 	 0X0c000c00 	 3 
0X00112449 	 1617 	 0X00000000 	 0X0c000c00 	 3 
0X00112449 	 1618 	 0X00000000 	 0X0c000000 	 3 
0X00112449 	 1605 	 0X00000000 	 0X0c000000 	 3 
0X00112449 	 1604 	 0X00000000 	 0X0c000c00 	 3 
0X00112449 	 1603 	 0X00000000 	 0X0c000c00 	 3 
0X00112449 	 1602 	 0X00000000 	 0X0c000c00 	 3 
0X00112449 	 1601 	 0X0c000000 	 0X00000c00 	 3 
0X00112449 	 1600 	 0X0c000000 	 0X00000c00 	 3 
0X00112450 	 1606 	 0X00000c00 	 0X00000000 	 3 
0X00112450 	 1607 	 0X0c000c00 	 0X00000000 	 3 
0X00112450 	 1608 	 0X0c000c00 	 0X00000000 	 3 
0X00112450 	 1609 	 0X0c000c00 	 0X00000000 	 3 
0X00112450 	 1610 	 0X0c000000 	 0X00000c00 	 3 
0X00112450 	 1611 	 0X0c000000 	 0X00000c00 	 3 
0X00112450 	 1599 	 0X0c000000 	 0X00000c00 	 3 
0X00112450 	 1598 	 0X0c000000 	 0X00000c00 	 3 
0X00112450 	 1597 	 0X0c000000 	 0X00000c00 	 3 
0X00112450 	 1596 	 0X0c000c00 	 0X00000000 	 3 
0X00112450 	 1595 	 0X0c000c00 	 0X00000000 	 3 
0X00112450 	 1594 	 0X0c000c00 	 0X00000000 	 3 
0X00112450 	 1593 	 0X00000c00 	 0X00000000 	 3 
0X00112451 	 1664 	 0X10000000 	 0X00001000 	 3 
0X00112451 	 1665 	 0X10000000 	 0X00001000 	 3 
0X00112451 	 1666 	 0X10000000 	 0X00001000 	 3 
0X00112451 	 1667 	 0X00000000 	 0X10001000 	 3 
0X00112451 	 1668 	 0X00000000 	 0X10001000 	 3 
0X00112451 	 1669 	 0X00000000 	 0X10001000 	 3 
0X00112451 	 1670 	 0X00000000 	 0X10000000 	 3 
0X00112451 	 1657 	 0X00000000 	 0X18000000 	 3 
0X00112451 	 1656 	 0X00000000 	 0X18001800 	 3 
0X00112451 	 1655 	 0X00000000 	 0X18001800 	 3 
0X00112451 	 1654 	 0X00000000 	 0X18001800 	 3 
0X00112451 	 1653 	 0X18000000 	 0X00001800 	 3 
0X00112451 	 1652 	 0X18000000 	 0X00001800 	 3 
0X00112452 	 1658 	 0X00001000 	 0X00000000 	 3 
0X00112452 	 1659 	 0X10001000 	 0X00000000 	 3 
0X00112452 	 1660 	 0X10001000 	 0X00000000 	 3 
0X00112452 	 1661 	 0X10001000 	 0X00000000 	 3 
0X00112452 	 1662 	 0X10000000 	 0X00001000 	 3 
0X00112452 	 1663 	 0X10000000 	 0X00001000 	 3 
0X00112452 	 1651 	 0X18000000 	 0X00001800 	 3 
0X00112452 	 1650 	 0X18000000 	 0X00001800 	 3 
0X00112452 	 1649 	 0X18000000 	 0X00001800 	 3 
0X00112452 	 1648 	 0X18001800 	 0X00000000 	 3 
0X00112452 	 1647 	 0X18001800 	 0X00000000 	 3 
0X00112452 	 1646 	 0X18001800 	 0X00000000 	 3 
0X00112452 	 1645 	 0X00001800 	 0X00000000 	 3 
0X00112454 	 1716 	 0X20000000 	 0X00002000 	 3 
0X00112454 	 1717 	 0X20000000 	 0X00002000 	 3 
0X00112454 	 1718 	 0X20000000 	 0X00002000 	 3 
0X00112454 	 1719 	 0X00000000 	 0X20002000 	 3 
0X00112454 	 1720 	 0X00000000 	 0X20002000 	 3 
0X00112454 	 1721 	 0X00000000 	 0X20002000 	 3 
0X00112454 	 1722 	 0X00000000 	 0X20000000 	 3 
0X00112454 	 1709 	 0X00000000 	 0X30000000 	 3 
0X00112454 	 1708 	 0X00000000 	 0X30003000 	 3 
0X00112454 	 1707 	 0X00000000 	 0X30003000 	 3 
0X00112454 	 1706 	 0X00000000 	 0X30003000 	 3 
0X00112454 	 1705 	 0X30000000 	 0X00003000 	 3 
0X00112454 	 1704 	 0X30000000 	 0X00003000 	 3 
0X00112455 	 1710 	 0X00002000 	 0X00000000 	 3 
0X00112455 	 1711 	 0X20002000 	 0X00000000 	 3 
0X00112455 	 1712 	 0X20002000 	 0X00000000 	 3 
0X00112455 	 1713 	 0X20002000 	 0X00000000 	 3 
0X00112455 	 1714 	 0X20000000 	 0X00002000 	 3 
0X00112455 	 1715 	 0X20000000 	 0X00002000 	 3 
0X00112455 	 1703 	 0X30000000 	 0X00003000 	 3 
0X00112455 	 1702 	 0X30000000 	 0X00003000 	 3 
0X00112455 	 1701 	 0X30000000 	 0X00003000 	 3 
0X00112455 	 1700 	 0X30003000 	 0X00000000 	 3 
0X00112455 	 1699 	 0X30003000 	 0X00000000 	 3 
0X00112455 	 1698 	 0X30003000 	 0X00000000 	 3 
0X00112455 	 1697 	 0X00003000 	 0X00000000 	 3 
0X00112456 	 1768 	 0Xc0000000 	 0X0000c000 	 3 
0X00112456 	 1769 	 0Xc0000000 	 0X0000c000 	 3 
0X00112456 	 1770 	 0Xc0000000 	 0X0000c000 	 3 
0X00112456 	 1771 	 0X00000000 	 0Xc000c000 	 3 
0X00112456 	 1772 	 0X00000000 	 0Xc000c000 	 3 
0X00112456 	 1773 	 0X00000000 	 0Xc000c000 	 3 
0X00112456 	 1774 	 0X00000000 	 0Xc0000000 	 3 
0X00112456 	 1761 	 0X00000000 	 0X40000000 	 3 
0X00112456 	 1760 	 0X00000000 	 0X40004000 	 3 
0X00112456 	 1759 	 0X00000000 	 0X40004000 	 3 
0X00112456 	 1758 	 0X00000000 	 0X40004000 	 3 
0X00112456 	 1757 	 0X40000000 	 0X00004000 	 3 
0X00112456 	 1756 	 0X40000000 	 0X00004000 	 3 
0X00112457 	 1762 	 0X0000c000 	 0X00000000 	 3 
0X00112457 	 1763 	 0Xc000c000 	 0X00000000 	 3 
0X00112457 	 1764 	 0Xc000c000 	 0X00000000 	 3 
0X00112457 	 1765 	 0Xc000c000 	 0X00000000 	 3 
0X00112457 	 1766 	 0Xc0000000 	 0X0000c000 	 3 
0X00112457 	 1767 	 0Xc0000000 	 0X0000c000 	 3 
0X00112457 	 1755 	 0X40000000 	 0X00004000 	 3 
0X00112457 	 1754 	 0X40000000 	 0X00004000 	 3 
0X00112457 	 1753 	 0X40000000 	 0X00004000 	 3 
0X00112457 	 1752 	 0X40004000 	 0X00000000 	 3 
0X00112457 	 1751 	 0X40004000 	 0X00000000 	 3 
0X00112457 	 1750 	 0X40004000 	 0X00000000 	 3 
0X00112457 	 1749 	 0X00004000 	 0X00000000 	 3 
0X00112458 	 1820 	 0X80010000 	 0X00008001 	 3 
0X00112458 	 1821 	 0X80010000 	 0X00008001 	 3 
0X00112458 	 1822 	 0X80010000 	 0X00008001 	 3 
0X00112458 	 1823 	 0X00000000 	 0X80018001 	 3 
0X00112458 	 1824 	 0X00000000 	 0X80018001 	 3 
0X00112458 	 1825 	 0X00000000 	 0X80018001 	 3 
0X00112458 	 1826 	 0X00000000 	 0X80010000 	 3 
0X00112458 	 1813 	 0X00000000 	 0X80010000 	 3 
0X00112458 	 1812 	 0X00000000 	 0X80018001 	 3 
0X00112458 	 1811 	 0X00000000 	 0X80018001 	 3 
0X00112458 	 1810 	 0X00000000 	 0X80018001 	 3 
0X00112458 	 1809 	 0X80010000 	 0X00008001 	 3 
0X00112458 	 1808 	 0X80010000 	 0X00008001 	 3 
0X00112459 	 1814 	 0X00008001 	 0X00000000 	 3 
0X00112459 	 1815 	 0X80018001 	 0X00000000 	 3 
0X00112459 	 1816 	 0X80018001 	 0X00000000 	 3 
0X00112459 	 1817 	 0X80018001 	 0X00000000 	 3 
0X00112459 	 1818 	 0X80010000 	 0X00008001 	 3 
0X00112459 	 1819 	 0X80010000 	 0X00008001 	 3 
0X00112459 	 1807 	 0X80010000 	 0X00008001 	 3 
0X00112459 	 1806 	 0X80010000 	 0X00008001 	 3 
0X00112459 	 1805 	 0X80010000 	 0X00008001 	 3 
0X00112459 	 1804 	 0X80018001 	 0X00000000 	 3 
0X00112459 	 1803 	 0X80018001 	 0X00000000 	 3 
0X00112459 	 1802 	 0X80018001 	 0X00000000 	 3 
0X00112459 	 1801 	 0X00008001 	 0X00000000 	 3 
0X00112460 	 1846 	 0X00030000 	 0X00000003 	 3 
0X00112460 	 1847 	 0X00030000 	 0X00000003 	 3 
0X00112460 	 1848 	 0X00030000 	 0X00000003 	 3 
0X00112460 	 1849 	 0X00000000 	 0X00030003 	 3 
0X00112460 	 1850 	 0X00000000 	 0X00030003 	 3 
0X00112460 	 1851 	 0X00000000 	 0X00030003 	 3 
0X00112460 	 1852 	 0X00000000 	 0X00030000 	 3 
0X00112460 	 1839 	 0X00000000 	 0X00010000 	 3 
0X00112460 	 1838 	 0X00000000 	 0X00010001 	 3 
0X00112460 	 1837 	 0X00000000 	 0X00010001 	 3 
0X00112460 	 1836 	 0X00000000 	 0X00010001 	 3 
0X00112460 	 1835 	 0X00010000 	 0X00000001 	 3 
0X00112460 	 1834 	 0X00010000 	 0X00000001 	 3 
0X00112461 	 1840 	 0X00000003 	 0X00000000 	 3 
0X00112461 	 1841 	 0X00030003 	 0X00000000 	 3 
0X00112461 	 1842 	 0X00030003 	 0X00000000 	 3 
0X00112461 	 1843 	 0X00030003 	 0X00000000 	 3 
0X00112461 	 1844 	 0X00030000 	 0X00000003 	 3 
0X00112461 	 1845 	 0X00030000 	 0X00000003 	 3 
0X00112461 	 1859 	 0X00030000 	 0X00000003 	 3 
0X00112461 	 1858 	 0X00030000 	 0X00000003 	 3 
0X00112461 	 1857 	 0X00030000 	 0X00000003 	 3 
0X00112461 	 1856 	 0X00030003 	 0X00000000 	 3 
0X00112461 	 1855 	 0X00030003 	 0X00000000 	 3 
0X00112461 	 1854 	 0X00030003 	 0X00000000 	 3 
0X00112461 	 1853 	 0X00000003 	 0X00000000 	 3 
0X00112505 	 988  	 0X06000000 	 0X00000600 	 2 
0X00112505 	 987  	 0X06000600 	 0X00000600 	 2 
0X00112505 	 986  	 0X06000600 	 0X00000600 	 2 
0X00112505 	 985  	 0X06000600 	 0X00000000 	 2 
0X00112505 	 984  	 0X06000600 	 0X00000000 	 2 
0X00112505 	 983  	 0X00000600 	 0X00000000 	 2 
0X00112505 	 982  	 0X00000600 	 0X00000000 	 2 
0X00112506 	 989  	 0X06000000 	 0X06000600 	 2 
0X00112506 	 990  	 0X06000000 	 0X06000600 	 2 
0X00112506 	 991  	 0X00000000 	 0X06000600 	 2 
0X00112506 	 992  	 0X00000000 	 0X06000600 	 2 
0X00112506 	 993  	 0X00000000 	 0X06000000 	 2 
0X00112506 	 994  	 0X00000000 	 0X06000000 	 2 
0X00112507 	 1066 	 0X30000000 	 0X00003000 	 2 
0X00112507 	 1065 	 0X30003000 	 0X00003000 	 2 
0X00112507 	 1064 	 0X30003000 	 0X00003000 	 2 
0X00112507 	 1063 	 0X30003000 	 0X00000000 	 2 
0X00112507 	 1062 	 0X30003000 	 0X00000000 	 2 
0X00112507 	 1061 	 0X00003000 	 0X00000000 	 2 
0X00112507 	 1060 	 0X00003000 	 0X00000000 	 2 
0X00112508 	 1067 	 0X30000000 	 0X30003000 	 2 
0X00112508 	 1068 	 0X30000000 	 0X30003000 	 2 
0X00112508 	 1069 	 0X00000000 	 0X30003000 	 2 
0X00112508 	 1070 	 0X00000000 	 0X30003000 	 2 
0X00112508 	 1071 	 0X00000000 	 0X30000000 	 2 
0X00112508 	 1072 	 0X00000000 	 0X30000000 	 2 
0X00112509 	 1092 	 0X20000000 	 0X00002000 	 2 
0X00112509 	 1091 	 0X20002000 	 0X00002000 	 2 
0X00112509 	 1090 	 0X20002000 	 0X00002000 	 2 
0X00112509 	 1089 	 0X20002000 	 0X00000000 	 2 
0X00112509 	 1088 	 0X20002000 	 0X00000000 	 2 
0X00112509 	 1087 	 0X00002000 	 0X00000000 	 2 
0X00112509 	 1086 	 0X00002000 	 0X00000000 	 2 
0X00112510 	 1093 	 0X20000000 	 0X20002000 	 2 
0X00112510 	 1094 	 0X20000000 	 0X20002000 	 2 
0X00112510 	 1095 	 0X00000000 	 0X20002000 	 2 
0X00112510 	 1096 	 0X00000000 	 0X20002000 	 2 
0X00112510 	 1097 	 0X00000000 	 0X20000000 	 2 
0X00112510 	 1098 	 0X00000000 	 0X20000000 	 2 
